Time,Plasma/ CSF/ ER Nicotine,Sequestered Nicotine,Fraction of Activated nAChR
26.0553920968826,36.2830626781778,17.0842607532876,0.546664993083884
26.0565921806811,36.7863555053613,17.1948726285297,0.550102057203161
26.0577922644796,37.2828431425382,17.3071751105457,0.553441604722798
26.058992348278,37.772627748939,17.4211407737004,0.556687572348074
26.061492429277,38.771884916648,17.6637842268667,0.563165152954085
26.063992510276,39.7433756704111,17.9132904826411,0.569283096436264
26.066492591275,40.68796192671,18.1694284559492,0.575068722139787
26.0667735042735,40.79245274807,18.1986130431962,0.575699192757697
26.0667735042735,40.79245274807,18.1986130431962,0.575699192757697
26.0667773500661,40.7907645704865,18.1990131203385,0.575707497512718
26.0667811958586,40.7890765378256,18.1994131756027,0.575715506185027
26.0667890401423,40.7856338464992,18.2002291097956,0.575731038222637
26.066796884426,40.782191680534,18.2010449630982,0.575745522574074
26.0668047287097,40.7787500768983,18.2018607287817,0.575758902409863
26.0668206324098,40.771774225209,18.2035143548011,0.575782711483133
26.0668484401868,40.7595823190965,18.2064048398424,0.575814460641972
26.0668762479639,40.7473971216564,18.2092941841907,0.57583460680876
26.0669040557409,40.7352183674579,18.212182387376,0.575844371009622
26.0669407564612,40.7191543146315,18.2159924930858,0.575843148673628
26.0669774571815,40.7031005844148,18.219800612385,0.575827972600726
26.0670141579018,40.6870567140568,18.2236067464501,0.575800977495485
26.0670727363349,40.6614684441829,18.229677649816,0.575737574242813
26.067131314768,40.6359031055498,18.2357435034151,0.575654275211485
26.0671898932011,40.6103597400379,18.2418043116985,0.575555609747046
26.0672484716342,40.5848376344792,18.2478600789388,0.575444985070708
26.0673070500673,40.5593362457931,18.2539108092812,0.575325015954032
26.0673656285003,40.5338551527086,18.2599565067808,0.575197739744738
26.0674242069334,40.5083940255507,18.2659971754258,0.575064753248958
26.0674827853665,40.4829526056398,18.2720328191525,0.574927307789248
26.0675413637996,40.4575306897502,18.2780634418563,0.57478638194322
26.0676317079925,40.418360925766,18.2873545003724,0.574563899951391
26.0677220521854,40.3792367371107,18.2966336390252,0.574336999364
26.0678123963783,40.3401578064569,18.3059008717696,0.574107113977586
26.0679591194786,40.2767877060935,18.3209259482604,0.573729786582112
26.0681058425789,40.2135357399441,18.335919718328,0.573349476558009
26.0682525656792,40.1504014804722,18.3508822408292,0.572967398972308
26.0683992887795,40.0873845749607,18.365813574458,0.572584326848617
26.0685460118798,40.0244847122443,18.3807137777702,0.572200787716901
26.0686927349801,39.9617016250009,18.3955829091823,0.571817069711127
26.069019318294,39.82237406024,18.4285680776678,0.570962936298728
26.0693459016078,39.6836214384623,18.461400232867,0.570108845422354
26.0696724849216,39.5454414231867,18.4940800127689,0.569254535228856
26.0699990682355,39.407831603509,18.5266080527605,0.56840017443018
26.0703256515493,39.2707895559958,18.5589849856001,0.567546069844355
26.0706522348632,39.1343129160838,18.5912114413864,0.566692269317398
26.0711454771612,38.9292574386848,18.639599540347,0.565403124235423
26.0716387194593,38.7254783479089,18.687647976394,0.564114254631995
26.0721319617573,38.5229676205475,18.7353588864796,0.562825785954359
26.0728910760277,38.2137575366477,18.8081327928805,0.56084370288295
26.073650190298,37.9075041118043,18.8801199374869,0.558862826019373
26.0744093045683,37.6041788676478,18.9513279258142,0.556883203148835
26.0751684188387,37.3037536051839,19.0217642900973,0.554904826270138
26.075927533109,37.0062003856663,19.0914364900057,0.55292778745833
26.0771922633326,36.5167622997972,19.2058374618877,0.5496372930404
26.0784569935561,36.035093264295,19.3181715041119,0.546351344715763
26.0797217237797,35.5610689770513,19.428471804638,0.543070375229678
26.0809864540033,35.0945671316214,19.5367710202711,0.539794718564376
26.0831397743605,34.3172706604862,19.7166475513706,0.534230782600509
26.0852930947176,33.5608510983274,19.8909714087727,0.528685398453842
26.0874464150748,32.8247429579574,20.0598935691813,0.523160504595004
26.089599735432,32.1083960992422,20.2235609166539,0.51765780800759
26.0930479706431,31.0010954008963,20.475061773181,0.508897063201782
26.0964962058541,29.940979968018,20.7140191009943,0.500205550703378
26.0999444410652,28.9260201570585,20.9409747750617,0.491590368121431
26.1033926762763,27.9542735783515,21.1564473720213,0.483058416309971
26.1091837971318,26.4144120936483,21.4938454457261,0.468934609437185
26.1149749179873,24.9829152822224,21.8024646078591,0.455092750078157
26.1207660388428,23.6520730884097,22.0843633167862,0.441559124415804
26.1265571596984,22.4147238763094,22.3414536530265,0.428357237202078
26.1323482805539,21.2642135993842,22.5755122310698,0.41550768311049
26.1381394014094,20.1943612441096,22.7881894324225,0.403028040941296
26.143930522265,19.1994265389504,22.9810180313383,0.390932897712874
26.1497216431205,18.2740787881338,23.1554215163935,0.379233978468142
26.155512763976,17.4133673619316,23.3127219671993,0.367940208087372
26.1613038848315,16.612694372332,23.4541473484163,0.357057716714736
26.1670950056871,15.8677895162655,23.5808382243397,0.346590021770115
26.1728861265426,15.1746867859071,23.6938539695447,0.336538370466916
26.1786772473981,14.5297028088983,23.7941785422418,0.326901870574817
26.1844683682536,13.9294167138784,23.8827258572178,0.317677379983994
26.1902594891092,13.3706514218271,23.9603447801807,0.308859751530397
26.1960506099647,12.8504562167362,24.0278237645701,0.300442724947675
26.2018417308202,12.3660905771223,24.085895155216,0.292418652262321
26.2076328516758,11.9150092166045,24.1352391843408,0.284777968693804
26.2134239725313,11.4948482139491,24.1764876835002,0.27750988124147
26.2192150933868,11.1034120167909,24.2102275312172,0.2706039750677
26.2250062142423,10.7386612701878,24.237003853169,0.264049706398519
26.2307973350979,10.3987018877996,24.2573229944221,0.257834164431243
26.2365884559534,10.0817749663948,24.2716552831768,0.251942038810873
26.2406190649436,9.87391763288799,24.2783298393901,0.248026269008375
26.2446496739337,9.67590632077255,24.2824548028116,0.244259062270819
26.2486802829239,9.48724947850001,24.2841616545361,0.240633950784859
26.2527108919141,9.30748038937021,24.283575227224,0.237145764225799
26.2567415009042,9.13615558044774,24.2808140672408,0.233791951753497
26.2607721098944,8.97285371294333,24.2759907856958,0.230569058520922
26.2648027188846,8.81717495931107,24.2692123690068,0.227470359045528
26.2688333278747,8.66873939742557,24.2605804567838,0.224491102842591
26.2728639368649,8.52718564274899,24.2501916005931,0.221629660137901
26.2756565878186,8.43296324979547,24.2420116423955,0.219713930720659
26.2784492387723,8.34177051676528,24.2330615721735,0.217849267282741
26.2812418897261,8.25350191074084,24.2233695820059,0.216036095844605
26.2840345406798,8.16805551220978,24.2129628714016,0.214274433127362
26.2868271916335,8.08533333235203,24.2018676852798,0.212560746942509
26.2896198425872,8.00524080616157,24.1901093520631,0.210892854995161
26.2924124935409,7.92768629873632,24.1777123159251,0.209271956027482
26.2952051444946,7.85258146552576,24.1647001661916,0.207697228907429
26.2979977954483,7.77984134605166,24.1510956675166,0.206165120118794
26.300790446402,7.70938395715424,24.136920789819,0.20467408210414
26.3035830973557,7.64112972239491,24.1221967348509,0.203225473995006
26.3055311315572,7.59478194079179,24.1116116287254,0.202239583510525
26.3074791657587,7.54944378617903,24.1007760068748,0.201271845946168
26.3094271999601,7.50509068869296,24.0896964427272,0.20032249515361
26.3113752341616,7.46169849107795,24.0783793476828,0.199392398743598
26.313323268363,7.41924380929281,24.0668309751641,0.198480476582257
26.3152713025645,7.37770398460475,24.0550574255194,0.197584961958672
26.3172193367659,7.33705668976333,24.0430646498755,0.196707059659627
26.3191673709674,7.29728005298139,24.0308584530961,0.195847407661538
26.3211154051688,7.25835297590232,24.0184444974801,0.195003905102472
26.3230634393703,7.22025492258145,24.0058283068661,0.19417543677735
26.3250114735717,7.18296568171131,23.9930152699293,0.193363051918043
26.3269595077732,7.1464653354221,23.9800106425188,0.192567664878781
26.3289075419746,7.11073480769232,23.9668195511611,0.191787406986751
26.3308555761761,7.07575562252348,23.9534469973347,0.191020821061282
26.3328036103775,7.04150938046588,23.9398978602194,0.190269118121696
26.334751644579,7.00797805951535,23.9261768986477,0.189532885344417
26.3366996787804,6.97514443944304,23.912288754428,0.188810307114497
26.3386477129819,6.94299173012322,23.8982379560846,0.188100442918178
26.3405957471833,6.91150321441671,23.8840289211411,0.187404515436562
26.3425437813848,6.88066263224046,23.8696659581145,0.186722675895527
26.3444918155862,6.8504544546975,23.855153269841,0.186053077676132
26.3464398497877,6.82086331790892,23.8404949563633,0.185395731980775
26.3483878839891,6.79187416110284,23.8256950170846,0.18475098278586
26.3503359181906,6.76347237475786,23.8107573530607,0.184118468435576
26.352283952392,6.73564373332075,23.7956857695494,0.183497700383245
26.3542319865935,6.70837432960735,23.7804839784475,0.182888448907828
26.3561800207949,6.6816505871099,23.7651556005369,0.182290541332969
26.3593780749716,6.63892742900843,23.7397259735543,0.181332875385595
26.3625761291482,6.59758290369778,23.7139797280972,0.180404004536425
26.3657741833249,6.55756242571804,23.687931427381,0.179502888828431
26.3713905336766,6.49032856244626,23.641496365055,0.177984609324353
26.3770068840284,6.42675157209207,23.5942435085505,0.176543798832079
26.3826232343801,6.36658068583774,23.5462397055265,0.175175599019998
26.394106250771,6.25321649416747,23.4460062670615,0.172585708846168
26.4015866028154,6.18564681863347,23.379390467306,0.171034462520152
26.4090669548598,6.12250870071861,23.3118714032952,0.169579795762003
26.4165473069042,6.06341203584194,23.2435527635627,0.168213773876169
26.4240276589486,6.00799974094244,23.1745293895512,0.166928955241986
26.431508010993,5.95594370502952,23.1048883555036,0.165718439766834
26.4389883630374,5.90694436262421,23.0347090804508,0.164575923070629
26.4512472184546,5.8325492568403,22.9187213522101,0.162835535592518
26.4635060738719,5.76458440553059,22.8017587161279,0.161239568640818
26.4757649292891,5.7021484893987,22.6840588841865,0.159768348970168
26.4880237847064,5.64446981603897,22.5658248143103,0.158404889934079
26.5002826401237,5.59088627650597,22.4472300852164,0.157134525555063
26.5125414955409,5.54083032440931,22.3284229274371,0.155944568829539
26.5248003509582,5.49381621156267,22.2095296462346,0.154824079955422
26.5370592063754,5.44942840653833,22.0906577273542,0.153763655488818
26.5557032632963,5.38616751924227,21.910112955076,0.152248076370847
26.5743473202172,5.32713677201056,21.7300893726503,0.150829308051661
26.592991377138,5.27152579906988,21.550790581483,0.14948876694388
26.6116354340589,5.21869165213763,21.3723753820643,0.148211368805111
26.6302794909797,5.16812116226739,21.1949678478108,0.146985235582509
26.6489235479006,5.11940829781233,21.0186634036605,0.145801149240836
26.6675676048215,5.0722350591239,20.8435339810474,0.144651469743384
26.6862116617423,5.0263515504998,20.6696333394856,0.143530233623894
26.7048557186632,4.98155911817243,20.4970015809001,0.142433056301205
26.7234997755841,4.93769928042828,20.3256681537621,0.141356069080394
26.7421438325049,4.89464632629843,20.1556538194437,0.1402961420259
26.7607878894258,4.8523009800727,19.9869723321375,0.139251296510177
26.7794319463466,4.81058461685721,19.8196320306609,0.138219593974614
26.7980760032675,4.76943439230645,19.653637131527,0.137199224347966
26.8167200601884,4.72879979274481,19.4889886182555,0.13618943758121
26.8353641171092,4.68864045546327,19.3256848724891,0.135189360776197
26.8540081740301,4.64892415371016,19.1637222159479,0.13419768778699
26.872652230951,4.60962479210668,19.0030953897799,0.133214258620939
26.8912962878718,4.57072118012862,18.8437979306392,0.132238946478507
26.9099403447927,4.53219612522888,18.6858224425949,0.131270527139918
26.9285844017136,4.49403534294115,18.5291607979677,0.130309202025659
26.9423223859816,4.46614250838558,18.4145594153226,0.129605317624705
26.9560603702497,4.43843707319847,18.3006630542793,0.128904923505695
26.9697983545178,4.41091547975264,18.1874679877249,0.128208158729786
26.9835363387859,4.38357461849539,18.074970412306,0.127514855503831
26.9972743230539,4.35641170858327,17.9631664635802,0.126824786933503
27,4.35104338492963,17.9410661860295,0.126688339137582
27,4.35104338492963,17.9410661860295,0.126688339137582
27.0000015700515,4.3523126029463,17.9410534697572,0.126688364976182
27.0000031401029,4.35358177595505,17.9410407596576,0.126688494807786
27.0000068454574,4.35657688425774,17.9410107864743,0.126689185374898
27.0000105508119,4.35957177091893,17.9409808438477,0.12669038553346
27.0000142561664,4.3625664182525,17.940950934322,0.126692134267197
27.0000201767477,4.36735089028868,17.9409032144003,0.126696090634491
27.0000314254201,4.37643931718514,17.9408127913444,0.126707498306812
27.0000486340879,4.39033884364776,17.9406750707238,0.126734579425817
27.0000658427557,4.40423322242594,17.9405380905285,0.126773002503171
27.0000830514234,4.41812253795708,17.9404018507087,0.126822384898462
27.0001002600912,4.43200687481438,17.9402663510611,0.126882344451181
27.000123435001,4.45069717789985,17.9400850428742,0.126979188760622
27.0001466099107,4.46937877992268,17.9399050760121,0.127093727536255
27.0001697848205,4.48805187290735,17.9397264498073,0.127225085431934
27.000205313433,4.5166627979321,17.9394552060847,0.127457258644079
27.0002408420455,4.54525474500977,17.9391871094707,0.127724264822404
27.000276370658,4.57382826498145,17.9389221577691,0.128023545530928
27.0003118992705,4.60238386237251,17.938660348853,0.128352738881942
27.000347427883,4.63092200230719,17.9384016806511,0.128709651308278
27.0003829564955,4.65944311479184,17.9381461511409,0.129092240620255
27.000418485108,4.68794759758227,17.9378937583444,0.129498604935074
27.0004794724178,4.73683976890848,17.9374678166988,0.130246587577407
27.0005404597276,4.78568568341247,17.9370511025019,0.131051342104396
27.0006014470374,4.83448682047913,17.9366436064938,0.131905615191082
27.0006624343472,4.88324445774265,17.9362453196977,0.132803069212946
27.0007718213721,4.97059079349254,17.9355539955697,0.134503540975641
27.0008476016088,5.03102471656183,17.9350923948807,0.135738268365309
27.0009233818455,5.09139719501022,17.9346449599763,0.137010674745421
27.0009991620823,5.15170948094413,17.934211675335,0.138314296304491
27.001074942319,5.21196263468792,17.9337925257112,0.139643616740455
27.0011507225557,5.27215755086639,17.9333874960991,0.140993948609846
27.0012265027924,5.33229498843249,17.9329965716915,0.142361297732978
27.0013022830291,5.3923755954384,17.9326197378454,0.143742249246227
27.0014170204408,5.48323555229884,17.9320759666155,0.145852601853845
27.0015317578524,5.5739680779642,17.9315644141144,0.147979189912872
27.001646495264,5.66457442988681,17.9310850310353,0.150115511020068
27.0017612326756,5.75505561862504,17.9306377684726,0.152256453261861
27.0018759700872,5.84541246859144,17.9302225778376,0.154397979948168
27.0019907074988,5.93564565345288,17.9298394108106,0.156536935945467
27.0021054449105,6.02575572452751,17.9294882193021,0.158670889636748
27.0022900023679,6.17044244958386,17.9289902821778,0.162088358959707
27.0026486764402,6.45072838964371,17.9282581034856,0.168660741300618
27.0028634165686,6.61796988504991,17.9279681010916,0.172543952617829
27.003078156697,6.78478836987364,17.9277888374985,0.176385253892372
27.0032928968253,6.95118504950335,17.9277200043927,0.180183929798602
27.0035076369537,7.11716105942036,17.9277612943089,0.183939812967201
27.0037223770821,7.28271753466095,17.9279124005303,0.187652844638412
27.0039371172104,7.44785558448294,17.9281730171316,0.191323156869802
27.0041518573388,7.61257626725265,17.9285428390167,0.194951181309886
27.0045222494206,7.89571510264271,17.9294364619428,0.201111249948816
27.0048926415025,8.17762057690872,17.9306525168042,0.207150540204445
27.0052630335843,8.45829791507404,17.9321894540673,0.213072456835437
27.0056334256661,8.7377523387863,17.9340457308156,0.218880307532182
27.0061983208758,9.16161306443369,17.9374882265562,0.227525305899504
